id,satisfaction_v2,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,Churn
69273,neutral or dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,2567,1,3,1,4,5,1,5,5,4,5,4,1,3,5,0,0,1
124809,satisfied,Male,Loyal Customer,58,Business travel,Business,2775,2,2,2,2,5,4,4,4,4,4,4,3,4,3,0,0,0
101143,neutral or dissatisfied,Female,disloyal Customer,41,Business travel,Business,2943,3,3,3,1,2,3,2,2,4,2,5,5,4,2,0,0,1
107448,satisfied,Female,Loyal Customer,38,Personal Travel,Eco,2036,4,5,4,5,1,1,2,4,4,4,4,2,4,2,4,2,0
44697,neutral or dissatisfied,Female,disloyal Customer,22,Business travel,Eco,1662,4,0,4,2,4,4,2,4,4,1,4,1,3,4,0,0,1
114600,satisfied,Male,Loyal Customer,59,Business travel,Business,3487,4,4,5,4,4,5,4,2,2,2,2,5,2,5,3,0,0
96349,satisfied,Female,Loyal Customer,25,Personal Travel,Eco,2451,4,2,4,3,1,4,1,1,3,2,4,1,3,1,20,6,0
2162,satisfied,Female,Loyal Customer,59,Business travel,Business,3692,5,5,1,5,5,4,4,4,4,4,4,5,4,4,22,15,0
66298,neutral or dissatisfied,Male,disloyal Customer,19,Business travel,Eco,2052,3,3,3,3,2,3,2,2,1,1,4,3,3,2,13,7,1
97870,satisfied,Male,Loyal Customer,52,Business travel,Business,2777,1,1,1,1,4,4,4,3,3,3,3,5,3,5,9,7,0
39522,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,2385,5,5,5,1,4,5,4,4,3,2,4,3,5,4,26,22,0
17858,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Business,453,3,5,3,5,5,5,5,3,3,3,3,4,3,5,0,38,1
68816,neutral or dissatisfied,Male,Loyal Customer,19,Business travel,Eco Plus,2700,2,1,2,1,2,1,2,2,4,4,4,2,4,2,0,0,1
108028,neutral or dissatisfied,Female,Loyal Customer,44,Business travel,Business,1534,2,3,3,3,1,4,4,2,2,2,2,1,2,2,1,0,1
10998,satisfied,Female,disloyal Customer,23,Business travel,Eco,1657,4,3,4,1,4,4,4,4,4,1,4,5,1,4,0,0,1
75962,satisfied,Female,Loyal Customer,48,Business travel,Business,3850,1,1,1,1,5,5,4,4,4,4,4,3,4,5,0,3,0
96436,satisfied,Female,Loyal Customer,60,Business travel,Business,453,4,4,3,4,3,4,4,5,5,5,5,3,5,5,8,9,0
79338,satisfied,Male,Loyal Customer,25,Business travel,Business,3302,5,5,5,5,4,4,4,4,5,4,5,4,5,4,0,0,0
26618,satisfied,Male,Loyal Customer,39,Business travel,Business,444,3,3,3,3,2,3,3,5,5,4,5,1,5,3,37,33,0
128461,neutral or dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,2176,2,3,2,3,2,2,2,2,3,3,4,3,3,2,112,108,1
118407,neutral or dissatisfied,Female,disloyal Customer,36,Business travel,Business,1350,1,1,1,4,4,1,4,4,5,5,4,5,4,4,12,16,1
4081,neutral or dissatisfied,Female,Loyal Customer,50,Business travel,Business,573,4,2,2,2,2,3,3,4,4,3,4,3,4,2,0,2,1
45651,satisfied,Female,Loyal Customer,19,Personal Travel,Eco,1448,5,3,5,3,1,5,1,1,3,3,2,4,2,1,0,1,0
50331,neutral or dissatisfied,Female,disloyal Customer,39,Business travel,Eco,1255,1,4,2,5,1,2,3,1,4,4,2,2,4,1,0,0,1
47391,satisfied,Male,Loyal Customer,36,Business travel,Business,3971,1,1,3,1,5,5,1,4,4,4,4,4,4,4,0,0,0
9635,satisfied,Female,Loyal Customer,36,Business travel,Business,233,5,5,5,5,5,4,4,4,4,4,4,3,4,4,0,8,0
84177,neutral or dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1438,3,5,3,3,5,3,3,5,4,2,5,5,4,5,20,39,1
78821,neutral or dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,1766,2,4,2,3,4,2,4,4,4,4,5,3,4,4,0,3,1
119433,satisfied,Female,Loyal Customer,14,Personal Travel,Eco,1561,2,2,3,2,4,4,4,4,5,5,5,4,4,4,0,0,0
90256,neutral or dissatisfied,Male,Loyal Customer,50,Business travel,Business,3163,4,5,5,5,2,3,3,4,4,4,4,4,4,1,7,0,1
41439,neutral or dissatisfied,Male,disloyal Customer,25,Business travel,Eco Plus,2473,2,2,2,2,2,5,5,1,2,2,3,5,1,5,181,187,1
20883,satisfied,Female,disloyal Customer,26,Business travel,Eco Plus,1376,5,5,5,5,4,5,4,4,1,1,4,1,1,4,9,0,1
55526,satisfied,Female,Loyal Customer,40,Business travel,Business,555,1,1,1,1,3,5,5,5,5,5,5,4,5,4,0,0,0
93768,satisfied,Female,disloyal Customer,20,Business travel,Eco,2160,0,0,0,1,3,0,3,3,4,2,5,3,4,3,20,15,1
78313,neutral or dissatisfied,Female,Loyal Customer,11,Personal Travel,Eco Plus,3106,3,5,3,5,5,3,5,5,4,4,5,3,4,5,0,0,1
118031,neutral or dissatisfied,Female,disloyal Customer,27,Business travel,Business,2642,2,2,2,3,3,2,3,3,3,2,5,5,4,3,6,14,1
34043,satisfied,Male,disloyal Customer,24,Business travel,Eco,2106,5,5,5,3,5,5,5,5,2,5,1,4,5,5,28,21,1
30231,satisfied,Female,Loyal Customer,48,Business travel,Eco,929,2,4,4,4,4,2,4,2,2,2,2,5,2,1,12,8,0
209,satisfied,Female,Loyal Customer,69,Business travel,Business,338,2,2,3,2,1,4,2,4,4,4,4,5,4,5,0,0,0
44888,satisfied,Female,Loyal Customer,43,Business travel,Business,2704,2,1,2,2,3,4,3,5,5,5,5,3,5,1,0,5,0
99914,neutral or dissatisfied,Female,Loyal Customer,45,Personal Travel,Eco,3372,3,4,3,4,3,2,2,5,5,4,4,2,5,2,193,184,1
55803,neutral or dissatisfied,Female,Loyal Customer,10,Personal Travel,Business,2553,4,4,4,3,3,4,3,3,2,4,3,4,4,3,1,0,1
45905,neutral or dissatisfied,Female,Loyal Customer,57,Business travel,Business,3681,1,3,2,3,5,2,2,1,1,2,1,1,1,2,3,0,1
103380,satisfied,Female,Loyal Customer,46,Business travel,Business,257,5,2,5,5,3,4,4,5,5,5,5,5,5,4,0,0,0
54122,satisfied,Male,Loyal Customer,29,Business travel,Business,2667,5,5,5,5,2,2,2,2,3,1,3,5,5,2,45,14,0
95628,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,2479,4,5,4,3,2,4,2,2,5,4,4,4,4,2,16,23,1
83288,neutral or dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco,3931,2,4,2,4,2,1,1,2,1,5,5,1,5,1,140,152,1
45085,satisfied,Male,Loyal Customer,43,Business travel,Eco,1742,3,1,1,1,3,3,3,3,5,5,4,5,1,3,0,4,0
98673,neutral or dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,2066,1,5,2,4,1,2,1,1,5,5,5,5,5,1,4,8,1
36221,neutral or dissatisfied,Male,disloyal Customer,27,Business travel,Eco,1187,1,1,1,3,2,1,2,2,4,5,3,1,3,2,0,0,1
30087,neutral or dissatisfied,Female,Loyal Customer,55,Personal Travel,Eco,2042,2,5,2,2,2,1,1,4,4,5,4,1,4,1,204,199,1
46329,neutral or dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,1131,3,3,5,3,1,5,1,1,2,5,3,3,3,1,5,29,1
99513,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,330,5,5,5,5,2,5,5,5,5,5,5,3,5,3,14,13,0
20449,satisfied,Female,Loyal Customer,53,Business travel,Eco,362,5,5,5,5,3,5,5,5,5,5,5,5,5,4,0,0,0
70836,satisfied,Male,Loyal Customer,42,Business travel,Business,2933,4,4,4,4,4,5,4,5,5,5,5,5,5,3,0,0,0
8422,satisfied,Male,Loyal Customer,60,Business travel,Business,2617,1,1,1,1,4,5,5,5,5,5,5,4,5,5,0,3,0
39100,neutral or dissatisfied,Female,Loyal Customer,58,Business travel,Business,2016,1,4,4,4,1,1,1,1,3,3,3,1,3,1,150,158,1
37165,satisfied,Male,Loyal Customer,10,Personal Travel,Eco,1994,4,5,4,4,2,4,2,2,4,5,3,4,4,2,4,6,0
110022,neutral or dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,2856,2,2,2,3,4,2,4,4,2,4,3,1,3,4,14,12,1
31773,neutral or dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2114,2,1,2,4,5,2,5,5,4,4,4,1,4,5,0,0,1
18517,neutral or dissatisfied,Female,Loyal Customer,54,Business travel,Business,286,2,5,5,5,1,3,3,2,2,2,2,2,2,2,73,78,1
61657,neutral or dissatisfied,Female,disloyal Customer,26,Business travel,Business,2854,2,5,2,3,4,2,4,4,4,2,4,5,5,4,0,0,1
6433,neutral or dissatisfied,Female,Loyal Customer,48,Personal Travel,Eco,322,4,4,4,5,4,4,5,5,5,4,5,3,5,3,45,69,1
129031,satisfied,Female,Loyal Customer,31,Business travel,Business,3830,1,1,1,1,4,5,5,4,3,4,5,5,3,5,171,194,0
32958,satisfied,Female,Loyal Customer,51,Personal Travel,Eco,85,5,4,4,4,4,1,1,5,5,5,5,2,5,1,0,0,0
42570,satisfied,Male,Loyal Customer,39,Business travel,Business,3306,3,3,2,3,5,5,5,5,5,5,5,2,5,5,0,0,0
63090,satisfied,Male,Loyal Customer,49,Business travel,Business,2770,5,2,5,5,5,4,5,4,4,4,4,4,4,4,6,12,0
32452,neutral or dissatisfied,Female,Loyal Customer,63,Business travel,Business,3829,1,5,5,5,3,4,3,2,2,2,1,3,2,2,0,0,1
83931,satisfied,Male,Loyal Customer,58,Business travel,Business,3756,5,5,5,5,2,5,4,5,5,5,5,3,5,5,17,38,0
120199,satisfied,Male,Loyal Customer,32,Business travel,Business,2208,5,5,5,5,5,5,5,5,3,4,5,4,5,5,0,0,0
96950,neutral or dissatisfied,Female,disloyal Customer,25,Business travel,Business,2166,3,4,3,3,4,3,4,4,5,5,4,4,5,4,46,34,1
11835,neutral or dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,2181,3,5,2,5,5,2,5,5,5,2,5,3,4,5,0,0,1
97142,neutral or dissatisfied,Male,Loyal Customer,37,Business travel,Business,1400,2,1,1,1,3,4,3,2,2,2,2,3,2,3,14,12,1
69393,neutral or dissatisfied,Male,disloyal Customer,24,Business travel,Eco,2655,2,1,1,3,2,1,2,2,3,3,4,4,5,2,0,0,1
67302,neutral or dissatisfied,Female,disloyal Customer,35,Business travel,Eco Plus,2541,3,3,3,4,3,3,3,3,2,2,3,1,4,3,0,0,1
35226,satisfied,Male,Loyal Customer,36,Business travel,Business,1095,3,3,3,3,1,1,5,2,2,2,2,5,2,1,16,31,0
94126,satisfied,Male,disloyal Customer,38,Business travel,Business,2040,5,5,5,2,3,5,3,3,5,3,5,5,4,3,21,12,1
56791,neutral or dissatisfied,Female,disloyal Customer,39,Business travel,Business,2600,3,3,3,3,3,3,3,3,2,5,3,1,3,3,0,0,1
105178,neutral or dissatisfied,Female,Loyal Customer,29,Personal Travel,Eco,1936,4,5,4,3,5,4,5,5,3,3,4,3,4,5,67,53,1
18472,satisfied,Male,Loyal Customer,33,Business travel,Eco,1791,5,2,2,2,5,5,5,5,2,4,5,2,5,5,0,0,0
8110,satisfied,Male,Loyal Customer,37,Business travel,Business,336,0,0,0,3,2,4,4,1,1,1,1,5,1,3,0,0,0
23364,neutral or dissatisfied,Male,Loyal Customer,51,Business travel,Business,3413,2,1,1,1,5,4,4,2,2,2,2,3,2,2,36,27,1
19898,satisfied,Female,Loyal Customer,37,Business travel,Eco,1869,5,4,4,4,5,5,5,1,4,5,3,5,5,5,143,138,0
122872,neutral or dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,1851,2,4,2,3,5,2,5,5,4,4,5,3,4,5,3,0,1
109638,satisfied,Female,Loyal Customer,54,Business travel,Business,1580,3,3,3,3,2,5,4,5,5,5,5,4,5,3,17,12,0
6763,satisfied,Female,disloyal Customer,30,Business travel,Business,1782,4,4,4,4,1,4,1,1,4,5,5,3,4,1,92,80,1
30187,neutral or dissatisfied,Male,Loyal Customer,46,Business travel,Eco Plus,1683,4,4,4,4,4,4,4,4,4,1,4,3,3,4,0,1,1
34123,neutral or dissatisfied,Male,Loyal Customer,9,Business travel,Eco,2142,2,1,5,5,2,2,1,2,4,1,4,3,4,2,0,2,1
62294,satisfied,Male,Loyal Customer,41,Business travel,Business,3697,1,1,1,1,3,5,5,3,3,4,3,4,3,4,0,0,0
94068,satisfied,Male,Loyal Customer,41,Business travel,Business,487,4,4,3,4,5,5,4,5,5,4,5,3,5,4,0,0,0
44257,neutral or dissatisfied,Female,Loyal Customer,33,Personal Travel,Eco,2307,3,4,3,4,3,1,1,5,4,4,4,1,3,1,245,228,1
20951,neutral or dissatisfied,Female,disloyal Customer,26,Business travel,Eco,2350,1,1,1,2,1,4,5,1,1,3,3,5,2,5,145,126,1
106590,neutral or dissatisfied,Female,disloyal Customer,33,Business travel,Business,1179,3,3,3,4,5,3,4,5,5,4,4,4,5,5,0,0,1
119858,satisfied,Male,Loyal Customer,42,Business travel,Eco,2209,5,4,4,4,5,5,5,5,2,1,3,5,2,5,0,0,0
13947,neutral or dissatisfied,Male,Loyal Customer,61,Business travel,Business,2917,3,2,2,2,3,3,3,3,3,3,3,2,3,2,0,0,1
86006,satisfied,Male,Loyal Customer,37,Business travel,Business,1831,5,5,2,5,2,5,4,5,5,5,5,3,5,3,0,0,0
85723,satisfied,Male,Loyal Customer,56,Business travel,Business,3553,3,3,2,3,5,4,4,5,5,5,5,5,5,3,0,0,0
74382,satisfied,Female,disloyal Customer,17,Business travel,Business,2998,4,5,4,4,2,4,3,2,4,4,4,3,5,2,0,0,1
112484,satisfied,Female,Loyal Customer,44,Personal Travel,Eco,988,3,3,3,3,5,4,5,5,5,5,5,5,5,3,2,0,0
26349,satisfied,Female,Loyal Customer,24,Personal Travel,Eco Plus,2098,1,1,1,1,3,5,5,4,4,4,4,4,4,5,0,0,0
122693,satisfied,Female,Loyal Customer,27,Personal Travel,Eco,1797,1,1,1,1,2,4,4,4,4,4,4,5,4,4,0,0,0
75504,neutral or dissatisfied,Male,Loyal Customer,13,Personal Travel,Eco Plus,3464,3,2,3,3,3,3,3,3,3,2,4,2,3,3,0,0,1
75410,neutral or dissatisfied,Female,disloyal Customer,27,Business travel,Eco,3315,1,1,1,3,2,1,2,2,4,3,2,4,3,2,0,2,1
6027,neutral or dissatisfied,Male,Loyal Customer,57,Business travel,Business,2442,3,2,4,2,4,2,2,3,3,2,3,4,3,2,3,4,1
26294,satisfied,Female,Loyal Customer,23,Business travel,Eco,2684,5,4,4,4,5,5,4,5,1,1,1,3,1,5,1,0,0
39788,neutral or dissatisfied,Male,Loyal Customer,52,Business travel,Business,3931,2,2,2,2,2,3,3,2,2,2,2,3,2,1,0,0,1
45193,neutral or dissatisfied,Male,disloyal Customer,26,Business travel,Eco,2795,4,4,4,4,4,4,4,4,4,5,3,4,3,4,0,2,1
48486,satisfied,Female,Loyal Customer,49,Business travel,Business,895,5,5,2,5,1,1,5,4,4,4,4,3,4,2,0,0,0
65351,satisfied,Female,Loyal Customer,28,Business travel,Business,3082,2,2,2,2,5,5,5,5,5,3,5,4,5,5,0,0,0
80229,satisfied,Male,Loyal Customer,34,Business travel,Business,2179,3,3,3,3,5,3,4,4,4,4,4,3,4,5,0,0,0
79949,neutral or dissatisfied,Female,Loyal Customer,48,Business travel,Eco,990,3,2,2,2,5,3,3,3,3,3,3,3,3,1,0,29,1
22211,neutral or dissatisfied,Male,Loyal Customer,44,Personal Travel,Eco,1812,2,2,2,4,3,2,3,3,2,1,3,4,4,3,35,36,1
111364,satisfied,Male,Loyal Customer,48,Business travel,Business,1123,2,2,2,2,5,4,4,2,2,2,2,5,2,5,0,0,0
85276,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,2317,2,4,2,5,1,2,1,1,5,3,4,3,4,1,0,0,1
50363,satisfied,Male,Loyal Customer,26,Business travel,Business,2819,2,2,4,2,3,4,3,3,5,1,5,5,5,3,0,0,0
51188,neutral or dissatisfied,Male,disloyal Customer,39,Business travel,Eco Plus,1886,2,2,2,1,5,2,5,5,2,2,2,4,2,5,0,0,1
97081,satisfied,Male,Loyal Customer,20,Business travel,Business,2928,5,5,5,5,5,5,5,5,4,5,3,3,5,5,17,27,0
115459,satisfied,Female,Loyal Customer,80,Business travel,Business,2654,1,1,1,1,5,4,4,4,4,4,4,4,4,4,0,3,0
15554,satisfied,Female,Loyal Customer,48,Business travel,Business,234,2,1,2,2,2,4,4,5,5,5,5,5,5,3,0,0,0
124488,satisfied,Male,disloyal Customer,25,Business travel,Business,2296,5,0,5,2,1,5,1,1,5,5,4,5,5,1,14,0,1
43794,satisfied,Female,Loyal Customer,52,Business travel,Eco,282,4,5,4,5,2,4,2,4,4,4,4,1,4,4,0,6,0
97467,neutral or dissatisfied,Male,disloyal Customer,47,Business travel,Business,1715,2,2,2,1,2,2,2,2,3,3,5,5,5,2,0,0,1
129746,satisfied,Female,Loyal Customer,55,Business travel,Business,379,0,0,0,1,5,1,1,5,5,5,5,2,5,4,15,41,0
79466,neutral or dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,2456,3,5,4,5,1,4,1,1,3,2,5,5,4,1,0,0,1
52954,neutral or dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco Plus,2948,2,3,2,5,4,2,4,4,4,3,4,3,1,4,20,4,1
41759,satisfied,Female,Loyal Customer,52,Business travel,Eco,518,4,1,5,1,2,5,2,4,4,4,4,3,4,3,0,0,0
97914,neutral or dissatisfied,Male,disloyal Customer,24,Business travel,Eco,2165,4,0,4,4,4,4,4,4,4,3,4,3,4,4,0,0,1
10389,satisfied,Female,Loyal Customer,36,Business travel,Business,2088,2,2,2,2,3,4,5,5,5,5,5,4,5,3,0,0,0
58567,satisfied,Female,Loyal Customer,20,Business travel,Business,2701,5,5,5,5,5,5,5,5,3,5,4,4,5,5,5,0,0
25714,neutral or dissatisfied,Male,disloyal Customer,25,Business travel,Eco,1806,3,0,3,1,5,3,4,5,3,3,3,2,4,5,21,23,1
68162,neutral or dissatisfied,Male,Loyal Customer,47,Business travel,Eco,1834,2,2,2,2,2,2,2,2,2,4,4,4,4,2,10,6,1
74913,neutral or dissatisfied,Male,Loyal Customer,49,Business travel,Eco,4124,3,4,4,4,3,3,3,3,1,2,4,2,3,3,4,10,1
36142,satisfied,Female,Loyal Customer,61,Personal Travel,Eco,1587,5,5,5,5,4,5,4,5,5,5,5,5,5,3,0,16,0
8637,satisfied,Female,Loyal Customer,51,Business travel,Business,334,4,4,4,4,4,5,5,5,5,5,5,3,5,3,3,2,0
17574,neutral or dissatisfied,Male,disloyal Customer,23,Business travel,Eco,2502,3,3,3,3,1,3,1,1,3,3,3,1,4,1,70,35,1
81719,satisfied,Female,Loyal Customer,39,Business travel,Business,1509,3,3,3,3,4,4,5,4,4,4,4,4,4,3,7,0,0
129660,satisfied,Male,Loyal Customer,54,Business travel,Business,3353,2,2,2,2,3,4,4,5,5,5,5,5,5,3,0,0,0
16630,neutral or dissatisfied,Male,disloyal Customer,29,Business travel,Business,2266,2,2,2,3,1,2,1,1,3,3,3,3,4,1,100,100,1
9074,satisfied,Male,Loyal Customer,12,Personal Travel,Eco,2094,5,1,5,4,5,5,5,2,3,3,3,5,3,5,326,330,0
49573,neutral or dissatisfied,Female,disloyal Customer,20,Business travel,Eco,1681,4,2,5,4,2,5,2,2,1,1,3,1,4,2,0,0,1
52895,neutral or dissatisfied,Female,Loyal Customer,26,Personal Travel,Eco,2289,4,4,5,4,5,5,5,5,5,4,5,1,2,5,51,38,1
57222,neutral or dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,2600,1,5,1,5,5,1,5,5,1,4,5,5,5,5,4,0,1
46780,satisfied,Female,Loyal Customer,57,Business travel,Business,786,4,4,4,4,2,5,5,4,4,4,4,3,4,3,0,15,0
21039,neutral or dissatisfied,Male,disloyal Customer,43,Business travel,Eco,1074,3,4,3,4,5,3,5,5,2,5,2,1,5,5,0,2,1
4929,satisfied,Male,disloyal Customer,27,Business travel,Business,2028,0,0,0,2,2,0,2,2,3,4,5,5,4,2,0,21,1
7566,satisfied,Male,Loyal Customer,45,Business travel,Business,3788,5,5,5,5,2,5,5,4,4,4,4,4,4,4,0,0,0
105206,neutral or dissatisfied,Female,Loyal Customer,27,Business travel,Business,3009,3,1,1,1,3,2,3,3,3,5,1,4,2,3,1,12,1
17758,neutral or dissatisfied,Male,Loyal Customer,41,Personal Travel,Eco,1405,3,4,3,5,1,3,1,1,1,5,4,2,1,1,0,0,1
72862,neutral or dissatisfied,Female,disloyal Customer,27,Business travel,Eco,1767,3,3,3,3,5,3,5,5,4,2,3,2,3,5,0,0,1
102833,neutral or dissatisfied,Female,disloyal Customer,22,Business travel,Eco,1230,2,5,2,3,4,2,4,4,5,5,5,4,4,4,0,0,1
27988,neutral or dissatisfied,Female,Loyal Customer,9,Personal Travel,Eco Plus,4040,4,2,4,4,2,4,2,2,3,2,4,4,3,2,0,1,1
7504,satisfied,Female,Loyal Customer,60,Business travel,Business,2078,4,4,4,4,2,4,4,2,2,2,2,5,2,4,0,0,0
117067,neutral or dissatisfied,Female,Loyal Customer,39,Business travel,Eco,1445,3,4,4,4,3,3,3,3,2,5,3,3,3,3,0,8,1
95698,satisfied,Female,Loyal Customer,58,Business travel,Business,3864,0,1,1,5,3,4,4,2,2,2,2,3,2,4,15,7,0
107614,satisfied,Male,disloyal Customer,25,Business travel,Business,2146,4,0,4,1,5,4,1,5,4,5,4,3,4,5,5,0,1
127774,satisfied,Male,Loyal Customer,36,Personal Travel,Eco Plus,1827,5,4,5,1,5,5,5,5,5,5,2,2,3,5,0,0,0
16422,satisfied,Male,Loyal Customer,44,Business travel,Business,481,3,3,3,3,4,3,3,4,4,4,4,4,4,2,0,0,0
125944,satisfied,Female,Loyal Customer,9,Personal Travel,Eco,1994,5,3,3,3,3,4,2,5,5,5,5,2,5,2,13,0,0
82785,neutral or dissatisfied,Male,disloyal Customer,57,Business travel,Business,1523,1,1,1,3,3,1,3,3,2,3,3,3,3,3,37,31,1
30806,satisfied,Male,Loyal Customer,41,Business travel,Eco,2632,4,4,4,4,4,4,4,4,3,4,5,5,2,4,0,0,0
104020,neutral or dissatisfied,Female,Loyal Customer,40,Business travel,Business,1288,1,0,0,3,2,3,3,1,1,0,1,2,1,1,0,6,1
8832,satisfied,Female,Loyal Customer,46,Business travel,Business,3261,2,2,2,2,3,4,4,4,4,4,4,3,4,5,81,62,0
118134,satisfied,Male,Loyal Customer,31,Business travel,Business,2483,2,2,2,2,5,5,5,5,5,3,4,3,4,5,7,0,0
104386,neutral or dissatisfied,Female,disloyal Customer,22,Business travel,Eco,1717,4,5,4,1,4,4,4,4,5,4,4,4,4,4,0,18,1
68988,satisfied,Male,Loyal Customer,60,Business travel,Business,2464,2,2,2,2,2,5,4,5,5,5,5,5,5,4,0,0,0
46025,satisfied,Male,Loyal Customer,46,Business travel,Eco,1829,2,5,5,5,2,2,2,2,2,3,1,5,4,2,18,18,0
17009,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Business,799,3,4,4,4,5,4,4,3,3,3,3,4,3,3,13,14,1
44646,satisfied,Female,Loyal Customer,57,Business travel,Eco,76,4,2,2,2,5,4,1,4,4,4,4,2,4,1,0,0,0
119177,satisfied,Male,Loyal Customer,60,Business travel,Business,3075,2,2,2,2,4,4,4,5,5,5,5,5,5,3,25,37,0
80553,satisfied,Male,Loyal Customer,45,Business travel,Business,1793,3,3,3,3,2,5,4,5,5,5,5,3,5,4,0,0,0
105053,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,1228,3,2,3,3,5,3,5,5,3,3,2,4,3,5,0,0,1
97762,neutral or dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,1895,3,4,3,5,1,3,1,1,5,3,5,4,4,1,0,0,1
64596,neutral or dissatisfied,Male,disloyal Customer,50,Business travel,Business,1503,3,3,3,1,3,3,4,3,4,3,4,3,4,3,1,16,1
62774,neutral or dissatisfied,Female,disloyal Customer,20,Business travel,Eco,2286,3,3,3,2,4,3,4,4,2,4,2,3,3,4,15,16,1
23051,neutral or dissatisfied,Female,Loyal Customer,56,Personal Travel,Business,2787,1,2,1,3,1,5,4,3,1,4,4,4,2,4,154,146,1
108258,neutral or dissatisfied,Male,Loyal Customer,51,Business travel,Eco,2690,2,3,3,3,2,2,2,2,2,2,4,3,4,2,14,3,1
22489,neutral or dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,1078,2,4,2,3,5,2,5,5,1,5,3,3,4,5,0,0,1
14784,satisfied,Female,Loyal Customer,27,Business travel,Eco Plus,1676,4,1,1,1,4,4,4,4,3,2,5,2,5,4,0,0,0
42777,satisfied,Female,Loyal Customer,67,Personal Travel,Business,757,1,2,1,1,5,4,5,4,4,4,4,4,4,4,52,47,0
94941,satisfied,Female,Loyal Customer,40,Business travel,Business,3355,4,4,4,4,3,3,3,4,4,4,4,3,4,2,0,0,0
90476,neutral or dissatisfied,Female,disloyal Customer,39,Business travel,Business,1902,2,2,2,3,3,2,3,3,4,5,5,4,5,3,0,4,1
72020,satisfied,Male,Loyal Customer,45,Business travel,Business,3741,5,5,5,5,2,2,2,3,3,4,4,2,5,2,12,7,0
8107,satisfied,Female,Loyal Customer,29,Business travel,Business,1614,3,3,3,3,5,5,5,5,4,3,4,4,4,5,0,0,0
105661,satisfied,Male,Loyal Customer,56,Business travel,Business,3311,1,1,1,1,2,4,5,5,5,5,5,3,5,3,4,0,0
1643,neutral or dissatisfied,Male,disloyal Customer,50,Business travel,Business,1562,4,4,4,3,3,4,3,3,4,1,3,3,2,3,27,53,1
74344,neutral or dissatisfied,Male,Loyal Customer,52,Personal Travel,Business,1234,2,5,2,1,2,4,5,1,1,2,1,3,1,5,21,9,1
116360,neutral or dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,1546,2,5,2,4,2,2,2,2,4,2,3,1,5,2,0,0,1
26889,neutral or dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,1981,1,5,2,1,1,2,1,1,4,3,4,4,4,1,0,0,1
100446,satisfied,Male,Loyal Customer,47,Business travel,Business,1806,4,4,5,4,2,4,5,4,4,5,4,5,4,4,0,12,0
35029,satisfied,Male,Loyal Customer,47,Business travel,Business,2723,2,2,2,2,2,4,4,5,5,5,5,5,5,4,0,0,0
43294,satisfied,Female,Loyal Customer,37,Business travel,Business,2852,5,5,3,5,3,3,2,4,4,4,4,5,4,2,0,1,0
17454,neutral or dissatisfied,Female,Loyal Customer,23,Business travel,Eco Plus,2048,3,2,2,2,3,2,4,3,2,2,4,3,3,3,0,67,1
106679,neutral or dissatisfied,Female,disloyal Customer,37,Business travel,Business,1530,1,1,1,2,1,1,1,1,4,3,4,3,4,1,0,0,1
46636,neutral or dissatisfied,Male,disloyal Customer,25,Business travel,Eco,1559,2,2,2,3,3,2,3,3,2,3,3,2,2,3,45,61,1
15767,satisfied,Female,Loyal Customer,45,Business travel,Business,2258,1,1,1,1,3,3,1,5,5,5,5,3,5,4,0,0,0
14801,satisfied,Female,disloyal Customer,22,Business travel,Eco,1460,4,0,5,4,3,5,3,3,1,2,4,3,1,3,0,0,1
16414,neutral or dissatisfied,Male,Loyal Customer,47,Business travel,Business,2361,2,2,2,2,3,3,3,2,2,1,2,3,2,2,0,0,1
